Food Code,Food Name,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg)
17-777,Liquorice allsorts,8.4,0.59,3.7,5.2,76.7,349.0,1483.0,9.4,0.0,62.4,5.9,0.0,2.5,51.1,2.9,0.0,0.0,2.0,0.0,0.0,3.6,3.1,0.15,0.4,0.02,24.14,1.2,24.14,1.2,4.02,0.2,4.02,0.2,72.6,3.61,0.0,0.0,0.0,0.0,0.0
13-833,Liquorice powder,9.2,1.01,6.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-409,Liver,66.54,3.577,22.36,7.18,0.72,157.0,657.4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38,1.33,0.0,0.149,0.0,0.081,0.0,0.287,17.69,0.75,2.25,0.222,20.49,0.88,0.0,0.342,0.0,0.0,0.0,0.0,332.0
19-603,Liver and bacon,53.0,4.63,28.9,14.7,0.0,247.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,332.8
19-604,Liver and onions,68.8,2.36,14.7,6.9,5.4,142.0,592.0,0.0,0.0,4.3,1.6,0.0,1.2,1.5,0.0,0.0,0.0,1.0,1.5,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,297.2
19-106,Liver sausage,58.4,2.14,13.4,16.7,6.0,226.0,942.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,115.0
16-332,Lobster,50.5,2.405,15.05,1.1,0.0,70.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,75.0
14-133,Loganberries,83.7,0.15,0.9333,0.0,6.2667,27.0,116.3333,0.0,0.0,6.2667,1.8333,0.0,1.3,3.1333,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-389,Lollies,76.5,0.105,0.75,2.05,19.75,95.5,404.5,0.0,0.4,19.35,1.95,0.0,0.65,14.25,0.0,2.5,0.0,0.0,0.0,28.45,1.035,0.0,0.0,0.0,0.0,16.5,0.6,17.05,0.62,4.5,0.165,4.5,0.165,0.0,0.0,0.0,0.0,0.55,0.02,2.05
14-137,Longans,60.5,0.2967,1.8667,0.3,35.2,138.6667,579.0,0.2333,0.0,34.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-140,Loquats,88.5,0.11,0.7,0.2,6.3,28.0,115.0,0.0,0.0,6.3,2.7,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-271,Lotus tubers,85.1,0.34,2.1,0.1,11.0,51.0,216.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-761,Lucozade,81.1,0.0,0.0,0.0,16.0,60.0,256.0,0.0,4.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-136,Luncheon meat,57.1,1.9,11.9,22.3,10.5,288.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-142,Lychees,65.7,0.115,0.7,0.1,11.6,47.0,201.5,0.0,0.0,11.6,5.65,0.0,5.9,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-891,Macadamia nuts,1.3,1.49,7.9,77.6,4.8,748.0,3082.0,0.8,0.0,4.0,0.1,0.0,0.1,3.8,0.0,0.0,0.0,5.3,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-954,Macaroni cheese,62.4,1.27,7.8,8.6,19.8,183.0,768.0,16.9,0.0,2.8,0.0,0.0,0.0,0.1,0.3,2.4,0.0,0.8,1.1,12.26,4.47,0.0,0.46,0.0,0.12,0.0,2.57,6.39,2.72,0.0,0.66,1.95,0.7,0.0,1.45,0.0,0.02,0.0,0.24,16.9
12-951,Macaroon,6.6,1.81,9.9,17.8,64.0,442.0,1857.0,4.1,0.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,2.4,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-834,Mace,8.2,1.07,6.7,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-393,Mackerel,54.825,3.1725,19.825,21.6,0.0,273.75,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1125,4.7475,0.0,0.51,0.0,4.795,31.4,8.11,0.0,8.1225,20.65,5.3025,0.0,5.3025,0.0,0.0,0.0,0.0,0.0775,0.02,67.875
17-651,Maltesers and similar products,1.8,1.19,7.6,23.3,63.0,476.0,1998.0,7.5,0.0,55.5,2.3,0.0,0.0,36.9,2.1,14.2,0.0,0.4,1.7,64.33,14.16,4.1,0.9,0.28,0.06,31.5,6.94,31.82,7.01,4.38,0.96,4.38,0.96,64.06,14.1,0.27,0.06,0.32,0.07,11.7
14-145,Mammie apple,86.4,0.08,0.5,0.4,14.4,60.0,254.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-146,Mandarin oranges,89.6,0.11,0.7,0.0,7.7,32.0,135.0,0.0,0.0,7.7,2.8,0.0,3.1,1.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-273,Mango,84.3,0.09,0.5,0.2,11.2,46.0,195.0,5.6,0.0,5.6,3.5,0.0,2.0,0.1,0.0,0.0,0.0,2.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-378,Mangoes,0.0,0.0,0.0,0.0,0.0,39.0,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-151,Mangosteen,81.0,0.1,0.6,0.5,16.4,73.0,307.0,0.3,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-835,Marjoram,7.6,2.03,12.7,7.0,42.5,271.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-078,Marmalade,28.0,0.01,0.1,0.0,69.5,261.0,1114.0,0.0,0.0,69.5,27.6,0.0,15.0,18.8,8.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-274,Marrow,94.4667,0.1367,0.8333,0.1333,1.9667,11.6667,50.0,0.5333,0.0,1.4333,0.4333,0.0,0.6,0.1,0.0,0.0,0.0,0.3667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-668,Mars bar and own brand equivalents,7.1,0.65,4.1,15.3,66.6,404.0,1703.0,3.3,0.0,63.3,7.8,0.0,0.3,38.7,7.8,8.7,0.0,0.8,1.5,0.0,7.31,0.0,0.77,0.0,0.04,0.0,6.35,0.0,6.4,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.05,9.7
17-114,Marshmallows,17.4,0.62,3.9,0.0,83.1,327.0,1396.0,4.5,14.1,64.5,12.1,0.0,0.7,41.5,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-875,Marzipan,9.2,1.495,7.85,19.2,58.85,424.5,1785.0,0.75,0.0,58.15,1.35,0.0,0.55,55.4,0.8,0.0,0.0,2.6,1.2,0.0,1.6,12.85,1.56,0.05,0.005,32.9,3.995,0.0,12.675,12.9,1.565,0.0,3.96,4.25,0.515,0.0,0.0,0.0,0.0,13.05
13-279,Matoki,74.1,0.205,1.25,0.2,22.3,90.5,386.0,21.6,0.0,0.75,0.05,0.0,0.05,0.65,0.0,0.0,0.0,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-654,Mayonnaise,30.6667,0.2,1.2667,62.3667,3.5667,586.6667,2414.6667,1.2,0.0,2.3667,0.4667,0.0,0.4667,1.4,0.0,0.0,0.0,0.0,0.0,2.6333,6.6567,6.5733,4.7,2.7167,1.9433,21.2167,15.17,21.2333,41.2667,9.29,6.6433,9.29,11.4767,2.6133,1.8667,0.02,0.0167,0.0167,0.0167,40.9667
15-822,Mchicha,80.1,0.59,3.6,4.7,4.0,73.0,303.0,0.1,0.0,3.0,1.1,0.0,1.0,0.9,0.0,0.0,0.0,3.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-605,Meat loaf,57.2,2.67,16.6,10.9,12.7,213.0,894.0,10.7,0.0,1.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.4,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.31,70.4
19-326,Meat samosas,44.5,1.82,11.4,17.3,18.9,272.0,1136.0,16.8,0.2,1.9,0.0,0.0,0.5,0.0,1.4,0.0,0.0,2.4,0.0,0.0,4.45,23.37,3.85,5.4,0.89,41.34,6.82,0.0,7.04,28.92,4.77,0.0,4.77,27.0,4.45,0.85,0.14,1.32,0.22,19.7
19-506,Meat spread,64.6,2.51,15.7,13.4,2.3,192.0,800.0,2.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,62.0
19-613,Meatballs,76.0,1.6,10.0,7.2,4.6,123.0,515.0,1.6,0.0,2.8,1.1,0.0,1.4,0.1,0.1,0.0,0.0,0.8,0.9,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.19,41.4
14-152,Medlars,74.5,0.08,0.5,0.0,10.6,42.0,178.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-159,Melon,69.6429,0.065,0.3929,0.1214,4.3857,19.1429,81.0,0.0,0.0,4.3857,1.25,0.0,1.7143,1.4071,0.0,0.0,0.0,0.4071,0.6143,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-826,Melon seeds,6.1,5.38,28.5,47.7,9.9,583.0,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-517,Meringue,23.75,0.735,4.6,12.1,61.6,358.0,1511.0,0.0,0.0,61.6,0.0,0.0,0.0,60.8,0.0,0.8,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,31.5
15-628,Methi aloo,71.0,0.43,2.7,10.4,10.1,142.0,592.0,8.6,0.0,1.5,0.6,0.0,0.7,0.2,0.0,0.0,0.0,1.3,2.9,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12-038,Milk,82.3207,0.7693,4.5966,2.9759,8.1,79.6897,335.7241,0.0172,0.0517,8.0552,0.0103,0.0,0.1,1.7517,0.0414,6.9724,0.0,0.0138,0.0345,16.4959,1.7403,2.4293,0.0772,0.4672,0.0169,7.7028,0.4276,6.319,0.8172,3.1124,0.0966,0.9952,0.211,14.3479,0.8848,0.2555,0.0172,1.6841,0.0741,11.7
11-1091,Milk bread,34.5,1.51,8.8,7.0,50.8,289.0,1221.0,48.7,0.0,2.1,0.0,0.0,0.0,0.2,0.0,1.8,0.0,1.9,2.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.04,3.1
12-513,Milk drink,83.0,0.47,3.0,1.2,12.7,70.0,299.0,0.4,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-589,Milk shake,62.425,0.4425,2.8,1.775,32.975,150.75,640.75,0.0,0.0,32.975,0.025,0.0,0.0,28.75,0.85,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025
12-327,Milkshake,73.2,0.58,3.7,1.8,15.3,88.0,374.0,0.3,3.9,11.1,0.3,0.0,4.2,1.4,0.7,4.5,0.0,0.0,0.0,71.2,1.21,0.0,0.04,0.0,0.01,21.62,0.37,24.17,0.41,3.24,0.05,3.99,0.06,0.0,0.0,0.0,0.0,3.3,0.06,10.9
17-669,Milky Way and own brand equivalents,5.8,0.6,3.8,15.7,76.6,444.0,1872.0,6.9,0.0,69.7,6.5,0.0,0.3,47.1,7.5,8.3,0.0,0.6,1.0,0.0,7.73,0.0,0.69,0.0,0.05,0.0,6.37,0.0,6.43,0.0,0.74,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.06,9.4
11-1092,Mince pies,15.8,0.705,4.0,19.2,58.1,406.5,1708.5,25.8,0.0,32.25,15.45,0.25,13.0,1.85,1.5,0.2,0.0,1.75,1.3,20.95,2.985,6.24,0.895,1.52,0.22,20.3,2.85,20.585,2.89,7.8,1.115,7.8,1.115,20.83,2.96,0.12,0.025,0.3,0.04,6.65
17-765,Mincemeat,28.65,0.185,1.15,6.9,52.95,290.0,1224.0,0.7,0.0,52.3,21.6,0.0,20.8,8.2,1.5,0.0,2.1,1.35,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525,0.0,0.0,0.0,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-825,Minibreads,3.0,1.84,10.5,13.6,68.9,423.0,1784.0,65.6,0.0,3.3,0.0,0.0,0.0,0.0,3.3,0.0,0.0,2.9,4.2,24.8,3.22,13.51,1.76,0.73,0.09,60.1,7.8,60.22,7.81,14.3,1.86,14.3,1.86,24.7,3.2,0.1,0.01,0.1,0.02,0.0
13-836,Mint,48.85,2.29,14.3,2.65,19.95,161.0,680.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-707,Mint sauce,72.8,0.195,1.2,0.05,20.45,93.0,395.0,0.0,0.0,10.75,2.45,0.0,2.4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-886,Mixed curry spices,10.1,2.11,13.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-884,Mixed herbs,8.1,1.93,12.1,8.5,36.3,261.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-059,Molasses,25.9,0.0,0.0,0.1,68.8,266.0,1115.0,0.0,0.0,59.4,11.5,0.0,12.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-092,Monkfish,72.5,2.9833,18.6333,0.4667,0.0,78.6667,334.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,16.6667
11-912,Mooli paratha,46.7,0.94,5.9,2.3,33.8,171.0,727.0,32.0,0.0,1.8,0.9,0.0,0.5,0.3,0.1,0.0,0.0,2.0,4.8,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15-652,Moussaka,74.5,1.0875,6.775,7.45,7.45,124.75,516.5,4.375,0.025,2.9,0.75,0.0,0.725,0.275,0.225,0.95,0.0,0.75,0.475,0.0,2.1725,2.7225,0.215,0.9025,0.0725,10.605,0.84,0.0,2.5425,3.1975,0.2525,0.0,0.825,9.01,0.7125,0.325,0.025,1.28,0.2325,21.975
12-401,Mousse,70.35,0.785,5.0,5.05,18.0,133.0,559.5,1.1,0.0,16.9,1.55,0.2,4.6,5.7,0.15,4.7,0.0,0.0,0.0,70.265,3.325,0.0,0.04,0.0,0.005,22.1,1.02,27.51,1.35,1.665,0.07,2.09,0.095,0.0,0.0,0.0,0.0,5.835,0.355,0.35
11-780,Muesli,8.35,1.63,9.5,6.1,71.65,361.5,1533.5,54.5,0.0,17.15,4.75,0.0,5.1,3.7,0.0,3.6,0.0,7.55,8.65,10.7,1.23,13.28,0.785,0.955,0.055,24.85,1.475,25.035,2.865,14.2,0.84,14.25,1.625,10.675,0.635,0.025,0.0,0.25,0.03,1.65
11-1094,Muffins,28.05,1.34,7.7167,12.3333,48.4333,323.6667,1362.6667,29.8,0.0833,18.55,0.65,0.0,0.6167,15.3833,0.9667,0.9,0.0,2.4833,3.15,9.765,3.6517,6.73,1.4317,2.8333,0.6017,22.8883,3.8733,23.2967,5.16,16.4983,2.135,16.62,2.5433,5.465,1.205,0.0,0.0,0.5,0.1583,33.35
14-168,Mulberries,83.7,0.1833,1.1333,0.0,10.4,43.6667,185.6667,0.0,0.0,10.4,3.5333,0.0,3.9667,2.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-095,Mullet,61.1,2.89,18.05,3.7333,0.0,105.6667,444.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,17.0
17-416,Mushroom,10.5,3.48,21.8,6.0,4.8,159.0,669.0,1.2,0.0,3.6,1.2,0.0,1.2,1.2,0.0,0.0,0.0,13.3,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-288,Mushrooms,62.3,0.7685,3.3,3.1231,22.2769,129.6923,541.2308,0.0077,0.0,0.1154,0.0,0.0,0.1154,0.0,0.0,0.0077,0.0,0.6385,0.4846,0.0,0.7792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777,0.0,0.0,0.0,0.7492,0.0,0.0,0.0,0.0,0.0,0.0,1.9231
16-390,Mussels,78.2,2.38,14.9,2.0,3.0,89.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.235,0.37,0.0,0.04,0.0,0.27,8.525,0.13,0.0,0.28,20.485,0.31,0.0,0.61,0.0,0.0,0.0,0.0,0.155,0.0,43.0
16-411,Mussels in white wine sauce,82.0,1.55,9.7,3.2,3.7,82.0,347.0,2.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,41.96,1.26,0.0,0.62,0.0,0.26,23.56,0.71,0.0,0.75,29.5,0.89,0.0,0.89,0.0,0.0,0.0,0.0,1.31,0.04,25.0
17-363,Mustard,60.4,1.5867,9.9333,10.9333,8.1,168.3333,701.6667,0.7333,0.0,3.9,1.8,0.0,1.6,0.5,0.0,0.0,0.0,1.6333,0.0,0.0,0.6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6333,0.0,0.0,0.0,2.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-297,Mustard and cress,95.3,0.26,1.6,0.6,0.4,13.0,56.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-298,Mustard leaves,92.95,0.365,2.25,0.25,2.75,22.0,94.0,2.1,0.0,0.65,0.35,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-362,Mustard powder,5.0,4.62,28.9,28.7,20.7,452.0,1884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-839,Mustard seeds,6.9,4.62,24.9,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-380,Nectarines,0.0,0.0,0.0,0.0,0.0,41.5,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1096,Noodles,53.3167,1.0083,5.7333,2.85,36.3833,184.8333,785.1667,36.0833,0.0,0.3167,0.05,0.0,0.05,0.1,0.1167,0.0,0.0,2.0667,1.5,12.9967,0.2733,25.0517,0.2717,1.2967,0.0167,10.5083,0.1167,10.605,1.2583,26.2983,0.2883,26.395,0.8933,12.9183,0.1267,0.0783,0.0,0.19,0.0,0.8167
17-814,Nougat,4.5,0.91,5.2,10.2,80.0,413.0,1747.0,0.4,0.0,79.6,3.2,0.0,3.8,72.6,0.0,0.0,0.0,0.9,1.1,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
